State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Apple,Delicious,Medium,16/12/2024,4000,8000,6000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Apple,Golden,Medium,16/12/2024,4000,6000,5000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Bitter gourd",Other,FAQ,16/12/2024,4500,5000,4750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Bottle gourd","Bottle Gourd",FAQ,16/12/2024,3300,3500,3400
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Brinjal,Other,FAQ,16/12/2024,2000,3000,2500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Cauliflower,Other,FAQ,16/12/2024,4000,4500,4250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Coriander(Leaves),Other,FAQ,16/12/2024,4800,5000,4900
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Field Pea","Field Pea",FAQ,16/12/2024,6500,7000,6750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","French Beans (Frasbean)","French Beans (Frasbean)",FAQ,16/12/2024,2300,2500,2400
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Kinnow,Kinnow,Medium,16/12/2024,2000,4500,3300
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Lemon,Other,FAQ,16/12/2024,4500,5000,4750
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Lotus Sticks","Lotus Sticks",FAQ,16/12/2024,4500,5500,5000
"Jammu and Kashmir",Kathua,Kathua,Banana,Other,Medium,16/12/2024,4000,5000,4500
"Jammu and Kashmir",Kathua,Kathua,Brinjal,Other,FAQ,16/12/2024,2500,3000,2750
"Jammu and Kashmir",Kathua,Kathua,Cucumbar(Kheera),Other,FAQ,16/12/2024,3000,3500,3250
"Jammu and Kashmir",Kathua,Kathua,Ginger(Green),Other,FAQ,16/12/2024,5000,5500,5250
"Jammu and Kashmir",Kathua,Kathua,"Indian Beans (Seam)",Other,FAQ,16/12/2024,2000,2500,2250
"Jammu and Kashmir",Kathua,Kathua,Onion,Other,FAQ,16/12/2024,3500,4000,3750
"Jammu and Kashmir",Kathua,Kathua,Spinach,Spinach,FAQ,16/12/2024,2000,2500,2250
"Jammu and Kashmir",Kupwara,"Bumhama-Kupwara (F&V)",Walnut,Walnut,FAQ,16/12/2024,10000,30000,20000
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Bhindi(Ladies Finger)",Other,FAQ,16/12/2024,8000,8200,8100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Brinjal,Other,FAQ,16/12/2024,3000,3400,3200
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Capsicum,Other,FAQ,16/12/2024,5000,5400,5200
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cucumbar(Kheera),Other,FAQ,16/12/2024,3500,3700,3600
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Spinach,Spinach,FAQ,16/12/2024,3000,3200,3100
"Jammu and Kashmir",Srinagar,Parimpore,Banana,Other,Large,16/12/2024,5400,5800,5600
"Jammu and Kashmir",Srinagar,Parimpore,"Bhindi(Ladies Finger)",Other,FAQ,16/12/2024,3800,4200,4000
"Jammu and Kashmir",Srinagar,Parimpore,Cucumbar(Kheera),Other,FAQ,16/12/2024,3400,3800,3600
"Jammu and Kashmir",Srinagar,Parimpore,Ginger(Dry),Other,FAQ,16/12/2024,6800,7200,7000
"Jammu and Kashmir",Srinagar,Parimpore,Onion,Nasik,FAQ,16/12/2024,4000,4400,4200
"Jammu and Kashmir",Srinagar,Parimpore,"Peas Wet",Other,FAQ,16/12/2024,3800,4200,4000
"Jammu and Kashmir",Srinagar,Parimpore,Spinach,Other,FAQ,16/12/2024,4000,4400,4200
Karnataka,Chamrajnagar,"Chamaraj Nagar",Cabbage,Cabbage,FAQ,16/12/2024,1000,1800,1400
Karnataka,Chamrajnagar,"Chamaraj Nagar",Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,1000,1200,1100
Karnataka,Chamrajnagar,"Chamaraj Nagar",Tomato,Tomato,FAQ,16/12/2024,500,1500,1000
Karnataka,Chamrajnagar,Gundlupet,Cabbage,Cabbage,FAQ,16/12/2024,1400,1400,1400
Karnataka,Chikmagalur,Chikkamagalore,Cabbage,Cabbage,FAQ,16/12/2024,806,806,806
Karnataka,Chikmagalur,Chikkamagalore,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,16/12/2024,2652,2652,2652
Karnataka,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,16/12/2024,1320,1520,1420
Karnataka,Chitradurga,Holalkere,"Ragi (Finger Millet)",Red,FAQ,16/12/2024,3090,3160,3114
Karnataka,Davangere,Channagiri,Maize,Local,FAQ,16/12/2024,2100,2395,2210
Karnataka,Madikeri(Kodagu),Somvarpet,"Sweet Potato","Sweet Potato",FAQ,16/12/2024,1450,1450,1450
Karnataka,Shimoga,Shimoga,Cabbage,Cabbage,FAQ,16/12/2024,1000,1200,1100
Karnataka,Shimoga,Shimoga,Cauliflower,Cauliflower,FAQ,16/12/2024,1800,2000,1900
Karnataka,Shimoga,Shimoga,"Corriander seed","Coriander Seed",FAQ,16/12/2024,9200,11800,10500
Karnataka,Shimoga,Shimoga,"Green Chilli","Green Chilly",FAQ,16/12/2024,2800,3000,2900
Karnataka,Shimoga,Shimoga,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,16/12/2024,10500,10800,10650
Karnataka,Shimoga,Shimoga,Paddy(Dhan)(Common),"Paddy fine",FAQ,16/12/2024,2350,2400,2380
Karnataka,Shimoga,Shimoga,Tomato,Tomato,FAQ,16/12/2024,800,1600,1200
Kerala,Alappuzha,Aroor,"Bhindi(Ladies Finger)",Other,FAQ,16/12/2024,5000,5200,5100
Kerala,Alappuzha,Aroor,Capsicum,Other,FAQ,16/12/2024,9000,9200,9100
Kerala,Alappuzha,Aroor,Coconut,Other,FAQ,16/12/2024,5800,6000,5900
Kerala,Alappuzha,Aroor,Cucumbar(Kheera),Other,FAQ,16/12/2024,3000,3200,3100
Kerala,Alappuzha,Aroor,Garlic,Other,FAQ,16/12/2024,36000,36200,36100
Kerala,Alappuzha,Aroor,Ridgeguard(Tori),Other,FAQ,16/12/2024,6000,6200,6100
Kerala,Alappuzha,Aroor,Tomato,Other,FAQ,16/12/2024,5000,5200,5100
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,16/12/2024,3700,4200,4000
Kerala,Alappuzha,Chengannur,Capsicum,Other,FAQ,16/12/2024,0,0,8000
Kerala,Alappuzha,Chengannur,"Cluster beans","Cluster Beans",FAQ,16/12/2024,4900,5200,5000
Kerala,Alappuzha,Chengannur,Onion,Onion,FAQ,16/12/2024,5900,6200,6000
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,16/12/2024,3700,4100,4000
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,16/12/2024,6000,6500,6000
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,16/12/2024,3000,3500,3000
Kerala,Alappuzha,Harippad,"Banana - Green",Other,FAQ,16/12/2024,5000,5500,5000
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,16/12/2024,4000,4500,4000
Kerala,Alappuzha,Harippad,"Bhindi(Ladies Finger)",Other,FAQ,16/12/2024,4000,4500,4000
Kerala,Alappuzha,Harippad,"Bitter gourd",Other,FAQ,16/12/2024,6000,6500,6000
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,16/12/2024,4000,4500,4000
Kerala,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,16/12/2024,2500,2800,2700
Kerala,Alappuzha,Mannar,Brinjal,Other,FAQ,16/12/2024,4000,4200,4100
Kerala,Alappuzha,Mannar,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,2000,2200,2100
Kerala,Alappuzha,Mannar,Ginger(Green),Other,FAQ,16/12/2024,8000,8200,8100
Kerala,Alappuzha,Mannar,"Green Chilli",Other,FAQ,16/12/2024,5000,5200,5100
Kerala,Ernakulam,"Amalapuram  VFPCK",Banana,Poovan,Large,16/12/2024,4700,4900,4800
Kerala,Ernakulam,"Amalapuram  VFPCK",Banana,Robusta,Large,16/12/2024,1500,1700,1600
Kerala,Ernakulam,Angamaly,Ashgourd,Ashgourd,FAQ,16/12/2024,2500,4000,3200
Kerala,Ernakulam,Angamaly,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,3500,5000,4200
Kerala,Ernakulam,Angamaly,Carrot,Carrot,FAQ,16/12/2024,6500,10000,8000
Kerala,Ernakulam,Angamaly,Onion,Big,FAQ,16/12/2024,6500,8000,7200
Kerala,Ernakulam,Angamaly,Pumpkin,Pumpkin,FAQ,16/12/2024,2500,3500,3000
Kerala,Ernakulam,"Kunnukara  VFPCK",Banana,"Nendra Bale",Large,16/12/2024,6500,6700,6600
Kerala,Ernakulam,"North Paravur",Amaranthus,Amaranthus,FAQ,16/12/2024,2000,3000,2500
Kerala,Ernakulam,"North Paravur","Amla(Nelli Kai)",Amla,FAQ,16/12/2024,5000,6000,5500
Kerala,Ernakulam,"North Paravur","Bitter gourd","Bitter Gourd",FAQ,16/12/2024,4000,5000,4500
Kerala,Ernakulam,"North Paravur",Coconut,Big,FAQ,16/12/2024,6000,7000,6500
Kerala,Ernakulam,"North Paravur",Cowpea(Veg),"Cowpea (Veg)",FAQ,16/12/2024,4700,5500,5000
Kerala,Ernakulam,"North Paravur","Green Chilli","Green Chilly",FAQ,16/12/2024,3500,4500,4000
Kerala,Ernakulam,"North Paravur","Indian Beans (Seam)","Indian Beans (Seam)",FAQ,16/12/2024,5000,6000,5500
Kerala,Ernakulam,"North Paravur",Lemon,Lemon,FAQ,16/12/2024,6000,7000,6500
Kerala,Ernakulam,"North Paravur","Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,16/12/2024,5000,6000,5500
Kerala,Ernakulam,"North Paravur",Ridgeguard(Tori),Other,FAQ,16/12/2024,5000,6000,5500
Kerala,Ernakulam,"North Paravur",Snakeguard,Other,FAQ,16/12/2024,4000,5000,4500
Kerala,Ernakulam,"North Paravur",Tomato,Deshi,FAQ,16/12/2024,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Beetroot,Beetroot,FAQ,16/12/2024,3600,4600,4200
Kerala,Ernakulam,Perumbavoor,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,2800,3800,3200
Kerala,Ernakulam,Perumbavoor,Brinjal,Brinjal,FAQ,16/12/2024,2500,3500,3000
Kerala,Ernakulam,Perumbavoor,Cabbage,Cabbage,FAQ,16/12/2024,2700,3700,3000
Kerala,Ernakulam,Perumbavoor,Cauliflower,Cauliflower,FAQ,16/12/2024,3000,4000,3500
Kerala,Ernakulam,"Thiruvaniyoor  VFPCK",Banana,"Nendra Bale",Large,16/12/2024,4300,6600,6300
Kerala,Ernakulam,Thrippunithura,Banana,Palayamthodan,Medium,16/12/2024,2500,4000,2700
Kerala,Ernakulam,Thrippunithura,Beetroot,Beetroot,FAQ,16/12/2024,7000,9000,7500
Kerala,Ernakulam,Thrippunithura,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,4000,6000,4500
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,16/12/2024,6000,8000,6200
Kerala,Ernakulam,Thrippunithura,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,16/12/2024,8000,10000,8500
Kerala,Ernakulam,Thrippunithura,Onion,Big,FAQ,16/12/2024,5900,6200,5900
Kerala,Idukki,Thodupuzha,Apple,Other,Large,16/12/2024,19800,20000,20000
Kerala,Idukki,Thodupuzha,Apple,Other,Medium,16/12/2024,14800,15000,15000
Kerala,Idukki,Thodupuzha,"Banana - Green",Other,FAQ,16/12/2024,6600,6800,6800
Kerala,Idukki,Thodupuzha,Brinjal,Other,FAQ,16/12/2024,2200,2400,2400
Kerala,Idukki,Thodupuzha,Cloves,Other,FAQ,16/12/2024,74800,75000,75000
Kerala,Idukki,Thodupuzha,Rubber,RSS-4,FAQ,16/12/2024,18800,19000,19000
Kerala,Kannur,Payyannur,Tapioca,Other,FAQ,16/12/2024,4000,4200,4100
Kerala,Kannur,Thalasserry,Banana,Other,Large,16/12/2024,7000,7500,7300
Kerala,Kannur,Thalasserry,Onion,"1st Sort",FAQ,16/12/2024,4300,4600,4500
Kerala,Kasargod,Kanjangadu,Snakeguard,Snakeguard,FAQ,16/12/2024,4200,4800,4400
Kerala,Kasargod,"Pullur Periya  VFPCK",Ashgourd,Ashgourd,FAQ,16/12/2024,2000,2200,2000
Kerala,Kollam,Kottarakkara,Colacasia,Other,FAQ,16/12/2024,7500,9000,8000
Kerala,Kollam,Kottarakkara,Cowpea(Veg),Other,FAQ,16/12/2024,6500,9000,7500
Kerala,Kollam,Kottarakkara,"Green Chilli",Other,FAQ,16/12/2024,10000,11000,11000
Kerala,Kollam,Kottarakkara,"Little gourd (Kundru)",Other,FAQ,16/12/2024,6000,7500,7000
Kerala,Kollam,Kottarakkara,Onion,Other,FAQ,16/12/2024,6000,6500,6500
Kerala,Kollam,"Nedumpaikulam  VFPCK","Bottle gourd","Bottle Gourd",FAQ,16/12/2024,1500,2100,2000
Kerala,Kottayam,Athirampuzha,Coconut,Other,FAQ,16/12/2024,6200,6400,6300
Kerala,Kottayam,Athirampuzha,"Green Chilli","Green Chilly",FAQ,16/12/2024,4200,4400,4300
Kerala,Kottayam,Athirampuzha,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,16/12/2024,4800,5000,4900
Kerala,Kottayam,Athirampuzha,Onion,Big,FAQ,16/12/2024,5400,5600,5500
Kerala,Kottayam,Ettumanoor,Brinjal,Other,FAQ,16/12/2024,2200,2400,2300
Kerala,Kottayam,Ettumanoor,Cabbage,Other,FAQ,16/12/2024,3000,3400,3200
Kerala,Kottayam,Ettumanoor,Carrot,Carrot,FAQ,16/12/2024,5800,6200,6000
Kerala,Kottayam,Ettumanoor,Coconut,Medium,FAQ,16/12/2024,6200,6800,6400
Kerala,Kottayam,Ettumanoor,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,1800,2200,2000
Kerala,Kottayam,Ettumanoor,Drumstick,Drumstick,FAQ,16/12/2024,21000,22000,21500
Kerala,Kottayam,Kanjirappally,Beetroot,Beetroot,FAQ,16/12/2024,5500,6000,5800
Kerala,Kottayam,Kanjirappally,Cowpea(Veg),"Cowpea (Veg)",FAQ,16/12/2024,7500,8000,7800
Kerala,Kottayam,Kanjirappally,Drumstick,Drumstick,FAQ,16/12/2024,29000,30000,29800
Kerala,Kottayam,Kanjirappally,Snakeguard,Snakeguard,FAQ,16/12/2024,3500,4000,3800
Kerala,Kottayam,Kanjirappally,Tomato,Tomato,FAQ,16/12/2024,4500,5000,4800
Kerala,Kottayam,"Kattampak  VFPCK",Cowpea(Veg),"Cowpea (Veg)",FAQ,16/12/2024,4500,5500,5000
Kerala,Kottayam,Kuruppanthura,Ashgourd,Ashgourd,FAQ,16/12/2024,2000,3000,2600
Kerala,Kottayam,Kuruppanthura,Banana,Palayamthodan,Medium,16/12/2024,3500,4500,4000
Kerala,Kottayam,Kuruppanthura,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,5400,6000,5600
Kerala,Kottayam,Kuruppanthura,Mint(Pudina),Mint(Pudina),FAQ,16/12/2024,6500,8000,7400
Kerala,Kottayam,Kuruppanthura,Potato,Potato,FAQ,16/12/2024,6000,7400,7000
Kerala,Kottayam,Kuruppanthura,Snakeguard,Snakeguard,FAQ,16/12/2024,4000,5000,4500
Kerala,Kottayam,"Mutholy  VFPCK","Banana - Green","Banana - Green",FAQ,16/12/2024,6200,6200,6200
Kerala,Kottayam,Pala,Beetroot,Beetroot,FAQ,16/12/2024,6500,8000,7400
Kerala,Kottayam,Pala,Carrot,Carrot,FAQ,16/12/2024,6500,7600,7000
Kerala,Kottayam,Pala,"Cluster beans","Cluster Beans",FAQ,16/12/2024,6000,8000,7000
Kerala,Kottayam,Pala,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,3500,5000,4200
Kerala,Kottayam,Pala,"Little gourd (Kundru)",Other,FAQ,16/12/2024,5500,6000,5700
Kerala,Kottayam,Pampady,Ashgourd,Other,FAQ,16/12/2024,2000,3000,2500
Kerala,Kottayam,Pampady,Banana,Medium,Medium,16/12/2024,6000,7000,6500
Kerala,Kottayam,Pampady,Cabbage,Other,FAQ,16/12/2024,5000,6000,5500
Kerala,Kottayam,Pampady,Coconut,Coconut,FAQ,16/12/2024,4000,5000,4500
Kerala,Kottayam,Pampady,Cowpea(Veg),Other,FAQ,16/12/2024,5500,7000,6000
Kerala,Kottayam,Pampady,"Green Chilli","Green Chilly",FAQ,16/12/2024,4000,5000,4500
Kerala,Kottayam,Thalayolaparambu,Ashgourd,Ashgourd,FAQ,16/12/2024,1600,2000,1800
Kerala,Kottayam,Thalayolaparambu,Banana,"Banana - Ripe",Medium,16/12/2024,6800,7200,7000
Kerala,Kottayam,Thalayolaparambu,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,3000,3400,3200
Kerala,Kottayam,Thalayolaparambu,Cauliflower,Cauliflower,FAQ,16/12/2024,4800,5200,5000
Kerala,Kottayam,Thalayolaparambu,"Cluster beans","Cluster Beans",FAQ,16/12/2024,5800,6200,6000
Kerala,Kottayam,Thalayolaparambu,Ginger(Green),"Green Ginger",FAQ,16/12/2024,5800,6200,6000
Kerala,Kottayam,Thalayolaparambu,"Green Chilli","Green Chilly",FAQ,16/12/2024,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,16/12/2024,3600,4000,3800
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,16/12/2024,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Banana,"Nendra Bale",Medium,16/12/2024,7000,7400,7200
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,16/12/2024,3600,4000,3800
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,16/12/2024,5600,6000,5800
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,FAQ,16/12/2024,20200,20600,20400
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,16/12/2024,2000,2400,2200
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,16/12/2024,4200,4500,4200
Kerala,Kozhikode(Calicut),Palayam,"Banana - Green",Other,FAQ,16/12/2024,6300,6300,6300
Kerala,Kozhikode(Calicut),Palayam,"Bottle gourd",Other,FAQ,16/12/2024,3000,3000,3000
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,FAQ,16/12/2024,2500,2500,2500
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,16/12/2024,23000,25000,24000
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,16/12/2024,1200,1200,1200
Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,FAQ,16/12/2024,1200,1200,1200
Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,FAQ,16/12/2024,1678,1785,1714
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,16/12/2024,4000,4000,4000
Kerala,Kozhikode(Calicut),Perambra,"Cluster beans",Other,FAQ,16/12/2024,4000,5000,4500
Kerala,Kozhikode(Calicut),Perambra,Cucumbar(Kheera),Other,FAQ,16/12/2024,1600,2000,1800
Kerala,Kozhikode(Calicut),Perambra,Onion,Other,FAQ,16/12/2024,5300,5700,5500
Kerala,Kozhikode(Calicut),Perambra,Potato,Other,FAQ,16/12/2024,3600,3800,3700
Kerala,Kozhikode(Calicut),Perambra,Pumpkin,Other,FAQ,16/12/2024,1600,2500,1700
Kerala,Kozhikode(Calicut),Thamarassery,"Cluster beans",Other,FAQ,16/12/2024,3500,4300,3800
Kerala,Kozhikode(Calicut),Thamarassery,Colacasia,Colacasia,FAQ,16/12/2024,4600,6500,5200
Kerala,Kozhikode(Calicut),Thamarassery,Cowpea(Veg),Other,FAQ,16/12/2024,4800,5500,4900
Kerala,Kozhikode(Calicut),Thamarassery,Onion,Other,FAQ,16/12/2024,4700,5600,5000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ginger(Green),"Green Ginger",FAQ,16/12/2024,4000,4300,4300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Snakeguard,Snakeguard,FAQ,16/12/2024,2800,3100,3100
Kerala,Malappuram,Kondotty,"Amla(Nelli Kai)",Other,FAQ,16/12/2024,3900,4100,4000
Kerala,Malappuram,Kondotty,Ashgourd,Other,FAQ,16/12/2024,1400,1600,1500
Kerala,Malappuram,Kondotty,Pumpkin,Other,FAQ,16/12/2024,1800,2000,1900
Kerala,Malappuram,Kondotty,Snakeguard,Other,FAQ,16/12/2024,2400,2600,2500
Kerala,Malappuram,Kondotty,Tapioca,Other,FAQ,16/12/2024,2900,3100,3000
Kerala,Malappuram,Kottakkal,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,3600,3800,3700
Kerala,Malappuram,Kottakkal,Onion,Other,FAQ,16/12/2024,6500,6700,6600
Kerala,Malappuram,Kottakkal,"Water Melon",Other,Large,16/12/2024,2000,2200,2100
Kerala,Malappuram,"Othayi  VFPCK",Banana,"Nendra Bale",Large,16/12/2024,0,6200,6200
Kerala,Malappuram,Perinthalmanna,Beetroot,Beetroot,FAQ,16/12/2024,3000,4200,4000
Kerala,Malappuram,Perinthalmanna,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,2000,3000,2500
Kerala,Malappuram,Perinthalmanna,Brinjal,Brinjal,FAQ,16/12/2024,1200,2000,1500
Kerala,Malappuram,Perinthalmanna,Carrot,Carrot,FAQ,16/12/2024,5000,6500,5500
Kerala,Malappuram,Perinthalmanna,Ginger(Green),"Green Ginger",FAQ,16/12/2024,7000,8000,7500
Kerala,Malappuram,Perinthalmanna,Onion,Onion,FAQ,16/12/2024,5000,6800,6000
Kerala,Palakad,Koduvayoor,"Bottle gourd",Other,FAQ,16/12/2024,2500,2900,2700
Kerala,Palakad,Koduvayoor,Coconut,Big,FAQ,16/12/2024,6000,6400,6200
Kerala,Palakad,Koduvayoor,"Elephant Yam (Suran)",Other,FAQ,16/12/2024,3500,3900,3700
Kerala,Palakad,Koduvayoor,"Green Chilli",Other,FAQ,16/12/2024,3500,3900,3700
Kerala,Palakad,Koduvayoor,Snakeguard,Other,FAQ,16/12/2024,3200,3600,3400
Kerala,Palakad,Koduvayoor,Tapioca,Other,FAQ,16/12/2024,2500,2900,2700
Kerala,Palakad,Palakkad,"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,3300,4000,3700
Kerala,Palakad,Palakkad,Capsicum,Capsicum,FAQ,16/12/2024,7000,8000,7600
Kerala,Palakad,Palakkad,Coconut,Coconut,FAQ,16/12/2024,5900,6500,6300
Kerala,Palakad,Palakkad,Cowpea(Veg),"Cowpea (Veg)",FAQ,16/12/2024,4000,5000,4600
Kerala,Palakad,Palakkad,"Green Gram (Moong)(Whole)","Green Gram Dhall-I",FAQ,16/12/2024,12000,14000,13100
Kerala,Palakad,Palakkad,Lemon,Other,FAQ,16/12/2024,5000,6000,5600
Kerala,Palakad,Palakkad,Potato,Potato,FAQ,16/12/2024,4200,5000,4700
Kerala,Palakad,Palakkad,Tapioca,Tapioca,FAQ,16/12/2024,2500,3500,3100
Kerala,Palakad,Vadakkenchery,Banana,Poovan,Medium,16/12/2024,3500,4000,3750
Kerala,Palakad,Vadakkenchery,"Bottle gourd",Other,FAQ,16/12/2024,3500,4000,3750
Kerala,Palakad,Vadakkenchery,Colacasia,Other,FAQ,16/12/2024,8000,8500,8250
Kerala,Palakad,Vadakkenchery,"French Beans (Frasbean)",Other,FAQ,16/12/2024,8000,8500,8250
Kerala,Palakad,Vadakkenchery,Garlic,Other,FAQ,16/12/2024,35000,36000,35500
Kerala,Palakad,Vadakkenchery,"Green Chilli",Other,FAQ,16/12/2024,7500,8000,7750
Kerala,Palakad,Vadakkenchery,Pumpkin,Other,FAQ,16/12/2024,2000,2500,2250
Kerala,Pathanamthitta,"Kalanjoor  VFPCK","Coconut Seed",Other,FAQ,16/12/2024,6500,7200,7000
Kerala,Pathanamthitta,Kuttoor,Ashgourd,Ashgourd,FAQ,16/12/2024,3200,3600,3400
Kerala,Pathanamthitta,Kuttoor,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,2280,2680,2480
Kerala,Pathanamthitta,Kuttoor,Brinjal,Brinjal,FAQ,16/12/2024,2330,2730,2530
Kerala,Pathanamthitta,Kuttoor,Ginger(Green),"Green Ginger",FAQ,16/12/2024,11720,12120,11920
Kerala,Pathanamthitta,"Mezhuveli  VFPCK",Ginger(Green),"Green Ginger",FAQ,16/12/2024,10000,12000,10600
Kerala,Pathanamthitta,"Mezhuveli  VFPCK",Tapioca,Other,FAQ,16/12/2024,2000,3500,3000
Kerala,Pathanamthitta,"Pramadom VFPCK",Banana,Palayamthodan,Large,16/12/2024,300,5000,1200
Kerala,Pathanamthitta,"Pramadom VFPCK",Tapioca,Tapioca,FAQ,16/12/2024,3200,3600,3500
Kerala,Thirssur,Chavakkad,Beetroot,Other,FAQ,16/12/2024,5000,6000,6000
Kerala,Thirssur,Chavakkad,Ginger(Green),Other,FAQ,16/12/2024,3600,4800,4800
Kerala,Thirssur,Irinjalakkuda,Cucumbar(Kheera),Other,FAQ,16/12/2024,4000,4000,4000
Kerala,Thirssur,Irinjalakkuda,Drumstick,Other,FAQ,16/12/2024,6500,6500,6500
Kerala,Thirssur,Kodungalloor,Cabbage,Other,FAQ,16/12/2024,4000,4500,4200
Kerala,Thirssur,Kodungalloor,Carrot,Other,FAQ,16/12/2024,5400,5600,5500
Kerala,Thirssur,Kodungalloor,"Green Chilli",Other,FAQ,16/12/2024,5000,5500,5300
Kerala,Thirssur,Kodungalloor,Pumpkin,Other,FAQ,16/12/2024,2200,2500,2300
Kerala,Thirssur,Thrissur,Arecanut(Betelnut/Supari),Other,FAQ,16/12/2024,30000,30000,30000
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,Medium,16/12/2024,3000,3500,3300
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,FAQ,16/12/2024,2400,2500,2500
Kerala,Thirssur,Thrissur,Cabbage,Cabbage,FAQ,16/12/2024,2500,2700,2600
Kerala,Thirssur,Thrissur,"Cluster beans","Cluster Beans",FAQ,16/12/2024,4000,4500,4500
Kerala,Thirssur,Thrissur,Cowpea(Veg),"Cowpea (Veg)",FAQ,16/12/2024,4000,4500,4300
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,1400,1500,1500
Kerala,Thirssur,Thrissur,"Little gourd (Kundru)",Other,FAQ,16/12/2024,3500,4000,3500
Kerala,Thirssur,Thrissur,Onion,Onion,FAQ,16/12/2024,6000,6000,6000
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,16/12/2024,1500,1600,1600
Kerala,Thirssur,Thrissur,Tapioca,Tapioca,FAQ,16/12/2024,2800,2900,2900
Kerala,Thirssur,"Varandarappilly  VFPCK",Banana,"Nendra Bale",Medium,16/12/2024,6200,6900,6500
Kerala,Thiruvananthapuram,Aralamoodu,Brinjal,Brinjal,FAQ,16/12/2024,4000,7000,6000
